channel,developer,officialModel,callId,officialStatus,retirement,roles,before,after,missing,decision,operationContract,imageLimit,mask,maskWithReferences,structured,sizes,publicPrice,region,authentication,recovery,verifiedAt,source,apiSource,schemaSha256
runware,待确认,Hunyuan 3D 3.1 Rapid,tencent:hunyuan-3d@3.1-rapid,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：3dInference（text-to-3d,image-to-3d,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：3dInference（text-to-3d,image-to-3d,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Pricing is per call starting at $0.225 for both Text-to-3D and Image-to-3D.\nThe add-on EnablePBR is at $0.150 on top of the price if this parameters is used"",""examples"":[{""configuration"":""text-to-3d-geometry-only"",""price"":""$0.225"",""latencyMs"":19512,""exampleId"":""soil-museum-mole-mascot""},{""configuration"":""text-to-3d"",""price"":""$0.225"",""latencyMs"":107347,""exampleId"":""touring-opera-storm-machine-set""},{""configuration"":""image-to-3d-geometry-only"",""price"":""$0.225"",""latencyMs"":22416,""exampleId"":""pediatric-mri-training-cabin""},{""configuration"":""image-to-3d"",""price"":""$0.225"",""latencyMs"":62265,""exampleId"":""abyssal-salvage-sonar-beacon""},{""configuration"":""text-to-3d-pbr"",""price"":""$0.375"",""latencyMs"":71458,""exampleId"":""1970s-pool-admissions-kiosk""},{""configuration"":""image-to-3d-pbr"",""price"":""$0.375"",""latencyMs"":67897,""exampleId"":""antarctic-seed-vault-entry-set""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/tencent-hunyuan-3d-3-1-rapid,https://runware.ai/docs/models/tencent-hunyuan-3d-3-1-rapid/schema.json,1124f0b3d26b683d4e3666f81438f7926f806bb65c3da9ad33108a880ea40497
runware,Alibaba,Qwen-Image-2.0,alibaba:qwen-image@2.0,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":3,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""pixels"",""tiers"":{""512"":{""targetPixels"":262144},""1K"":{""targetPixels"":1048576},""1.5K"":{""targetPixels"":2359296},""2K"":{""targetPixels"":4194304},""auto"":{}},""minSide"":1,""maxSide"":4096,""minPixels"":262144,""maxPixels"":4194304,""maxRatio"":16,""alignment"":1,""auto"":""square""},""editing"":{""mode"":""pixels"",""tiers"":{""512"":{""targetPixels"":262144},""1K"":{""targetPixels"":1048576},""1.5K"":{""targetPixels"":2359296},""2K"":{""targetPixels"":4194304},""auto"":{}},""minSide"":1,""maxSide"":4096,""minPixels"":262144,""maxPixels"":4194304,""maxRatio"":16,""alignment"":1,""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/alibaba-qwen-image-2-0"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""reference-to-image · 1536×1024"",""price"":""$0.035"",""latencyMs"":17161,""exampleId"":""museum-textile-freezing-explainer""},{""configuration"":""text-to-image · 1024×1024"",""price"":""$0.035"",""latencyMs"":11801,""exampleId"":""harbor-crane-operator-portrait""},{""configuration"":""text-to-image · 1024×1024"",""price"":""$0.035"",""latencyMs"":3977,""exampleId"":""nocturnal-tidepool-survey-poster""},{""configuration"":""reference-to-image · 1536×1024"",""price"":""$0.035"",""latencyMs"":16649,""exampleId"":""cloud-seeding-documentary-thumbnail""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/alibaba-qwen-image-2-0,https://runware.ai/docs/models/alibaba-qwen-image-2-0/schema.json,8303cefb9a88297107346f2c5d6b407dc45ecb1b13e9857caf6a1de7682df605
runware,Vidu,Vidu Q3 Turbo,vidu:4@2,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Pricing starts at $0.026/s at 540p, $0.039/s at 720p, and $0.052/s at 1080p.  "",""examples"":[{""configuration"":""first-last-frame · 960×960 · 5s"",""price"":""$0.179"",""latencyMs"":200752,""exampleId"":""pelagic-signal-logo-reveal""},{""configuration"":""text-to-video · 720p · 6s · audio"",""price"":""$0.214"",""latencyMs"":65382,""exampleId"":""precision-seed-meter-product-explainer""},{""configuration"":""text-to-video · 720p · 6s · audio"",""price"":""$0.214"",""latencyMs"":48499,""exampleId"":""aquaculture-net-cleaner-product-demo""},{""configuration"":""first-frame · 720p · 8s · audio"",""price"":""$0.286"",""latencyMs"":67931,""exampleId"":""vintage-pen-restoration-reel""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/vidu-q3-turbo,https://runware.ai/docs/models/vidu-q3-turbo/schema.json,7a0bd2617731ac306b5586cc84a77a2f03bcd21295de4a8d652ade89bee3fb16
runware,Kling AI,Kling VIDEO 3.0 Omni Pro,klingai:kling-video@o3-pro,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,edit,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,edit,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Pricing starts from $0.112/s without audio. "",""examples"":[{""configuration"":""first-frame · 5s"",""price"":""$0.70"",""latencyMs"":104458,""exampleId"":""glassblowing-linocut-heritage-film""},{""configuration"":""first-last-frame · 7s"",""price"":""$0.784"",""latencyMs"":161634,""exampleId"":""jacquard-loom-music-video-interlude""},{""configuration"":""elements · 1080p · 6s"",""price"":""$0.84"",""latencyMs"":181156,""exampleId"":""oyster-farm-salinity-meter-reel""},{""configuration"":""text-to-video · 1080p · 6s"",""price"":""$0.84"",""latencyMs"":214553,""exampleId"":""museum-diver-background-composite""},{""configuration"":""video-edit · 1080p"",""price"":""$1.01"",""latencyMs"":234473,""exampleId"":""racing-wheelchair-violet-colorway-film""},{""configuration"":""multi-shot · 1080p · 8s"",""price"":""$1.12"",""latencyMs"":182625,""exampleId"":""midnight-laundromat-drumline-sequence""},{""configuration"":""reference-to-video · 1440p · 8s"",""price"":""$1.34"",""latencyMs"":308188,""exampleId"":""seaside-lido-seasonal-preview-film""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/klingai-video-3-0-omni-pro,https://runware.ai/docs/models/klingai-video-3-0-omni-pro/schema.json,5442a2fed187db2742d35516925a84de1082f8e963fca5f415b0407018574419
runware,Kling AI,Kling VIDEO 3.0 Omni Standard,klingai:kling-video@o3-standard,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,edit,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,edit,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""examples"":[{""configuration"":""first-frame · 6s"",""price"":""$0.504"",""latencyMs"":64956,""exampleId"":""urban-bat-census-logo-loop""},{""configuration"":""text-to-video · 720p · 5s"",""price"":""$0.56"",""latencyMs"":52899,""exampleId"":""linocut-steelworks-photo-restyle""},{""configuration"":""first-last-frame · 8s"",""price"":""$0.672"",""latencyMs"":81291,""exampleId"":""adaptive-rain-cape-virtual-try-on""},{""configuration"":""video-edit · 720p"",""price"":""$0.756"",""latencyMs"":132778,""exampleId"":""self-sealing-bicycle-tire-explainer""},{""configuration"":""elements · 720p · 10s"",""price"":""$0.84"",""latencyMs"":166658,""exampleId"":""alpine-tram-seasonal-transition-film""},{""configuration"":""reference-to-video · 960×960 · 7s"",""price"":""$0.882"",""latencyMs"":161419,""exampleId"":""manuscript-scanner-product-demonstration""},{""configuration"":""multi-shot · 720p · 8s"",""price"":""$0.896"",""latencyMs"":79259,""exampleId"":""cranberry-trail-vfx-cleanup""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/klingai-video-3-0-omni-standard,https://runware.ai/docs/models/klingai-video-3-0-omni-standard/schema.json,cac4a588917c1b96a30e52d43104591c949e85f9e04e5f3336fc5be49602930e
runware,Kling AI,Kling VIDEO 3.0 Pro,klingai:kling-video@3-pro,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Pricing starts at $0.112/s without audio & $0.168/s with audio. "",""examples"":[{""configuration"":""first-frame · 6s"",""price"":""$0.672"",""latencyMs"":99259,""exampleId"":""precision-seed-singulator-demo""},{""configuration"":""elements · 7s"",""price"":""$0.784"",""latencyMs"":436421,""exampleId"":""drained-pool-art-pop-music-video""},{""configuration"":""text-to-video · 1080p · 5s"",""price"":""$0.84"",""latencyMs"":208905,""exampleId"":""passive-floodgate-mechanism-demo""},{""configuration"":""first-last-frame · 8s"",""price"":""$0.896"",""latencyMs"":201794,""exampleId"":""telecommunications-documentary-title-sequence""},{""configuration"":""reference-to-video"",""price"":""$1.01"",""latencyMs"":285831,""exampleId"":""rare-book-conservator-briefing""},{""configuration"":""multi-shot · 1080p · 9s"",""price"":""$1.51"",""latencyMs"":203736,""exampleId"":""koji-culture-training-presenter-clip""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/klingai-video-3-0-pro,https://runware.ai/docs/models/klingai-video-3-0-pro/schema.json,c5f52d8755d0a783b89e54466c717e5bec4ee570131dcff602f501740af78549
runware,Kling AI,Kling IMAGE 3.0,klingai:kling-image@3,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":1,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""3:2"":""1248x832"",""2:3"":""832x1248"",""4:3"":""1168x880"",""3:4"":""880x1168"",""9:16"":""768x1360"",""16:9"":""1360x768"",""21:9"":""1552x656""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""3:2"":""2496x1664"",""2:3"":""1664x2496"",""4:3"":""2336x1760"",""3:4"":""1760x2336"",""9:16"":""1536x2720"",""16:9"":""2720x1536"",""21:9"":""3104x1312""}}},""auto"":""square""},""editing"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""3:2"":""1248x832"",""2:3"":""832x1248"",""4:3"":""1168x880"",""3:4"":""880x1168"",""9:16"":""768x1360"",""16:9"":""1360x768"",""21:9"":""1552x656""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""3:2"":""2496x1664"",""2:3"":""1664x2496"",""4:3"":""2336x1760"",""3:4"":""1760x2336"",""9:16"":""1536x2720"",""16:9"":""2720x1536"",""21:9"":""3104x1312""}}},""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/klingai-image-3-0"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""text-to-image · 1360×768"",""price"":""$0.028"",""latencyMs"":44953,""exampleId"":""geothermal-techno-playlist-cover""},{""configuration"":""text-to-image · 1360×768"",""price"":""$0.028"",""latencyMs"":29342,""exampleId"":""solar-cold-storage-social-ad""},{""configuration"":""reference-to-image · 2k"",""price"":""$0.028"",""latencyMs"":44831,""exampleId"":""seed-library-fundraiser-shirt-graphic""},{""configuration"":""reference-to-image · 2k"",""price"":""$0.028"",""latencyMs"":56620,""exampleId"":""container-cargo-sweat-prevention-explainer""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/klingai-image-3-0,https://runware.ai/docs/models/klingai-image-3-0/schema.json,3a27b75089cf7502d52bc9a3c1808a220742324d8e1132587ca3e69883576262
runware,Kling AI,Kling IMAGE O3,klingai:kling-image@o3,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":10,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""3:2"":""1248x832"",""2:3"":""832x1248"",""4:3"":""1168x880"",""3:4"":""880x1168"",""9:16"":""768x1360"",""16:9"":""1360x768"",""21:9"":""1552x656""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""3:2"":""2496x1664"",""2:3"":""1664x2496"",""4:3"":""2368x1760"",""3:4"":""1760x2368"",""9:16"":""1536x2720"",""16:9"":""2720x1536"",""21:9"":""3136x1344""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""3:2"":""4992x3328"",""2:3"":""3328x4992"",""4:3"":""4736x3520"",""3:4"":""3520x4736"",""9:16"":""3072x5440"",""16:9"":""5440x3072"",""21:9"":""6272x2688""}}},""auto"":""square""},""editing"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""3:2"":""1248x832"",""2:3"":""832x1248"",""4:3"":""1168x880"",""3:4"":""880x1168"",""9:16"":""768x1360"",""16:9"":""1360x768"",""21:9"":""1552x656""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""3:2"":""2496x1664"",""2:3"":""1664x2496"",""4:3"":""2368x1760"",""3:4"":""1760x2368"",""9:16"":""1536x2720"",""16:9"":""2720x1536"",""21:9"":""3136x1344""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""3:2"":""4992x3328"",""2:3"":""3328x4992"",""4:3"":""4736x3520"",""3:4"":""3520x4736"",""9:16"":""3072x5440"",""16:9"":""5440x3072"",""21:9"":""6272x2688""}}},""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/klingai-image-o3"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""text-to-image · 2496×1664"",""price"":""$0.028"",""latencyMs"":31171,""exampleId"":""rainwater-rebate-social-campaign-image""},{""configuration"":""text-to-image · 2496×1664"",""price"":""$0.028"",""latencyMs"":30083,""exampleId"":""seaweed-packaging-linkedin-social-ad""},{""configuration"":""reference-to-image · 1664×2496"",""price"":""$0.028"",""latencyMs"":253299,""exampleId"":""zero-proof-listening-bar-menu-photograph""},{""configuration"":""reference-to-image · 1664×2496"",""price"":""$0.028"",""latencyMs"":291630,""exampleId"":""iberian-conservas-menu-cover""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/klingai-image-o3,https://runware.ai/docs/models/klingai-image-o3/schema.json,c3ffdc28096ac06881d4d6758c127757c8e65a09432cb8b0ea15fb76bf2c5df3
runware,Kling AI,Kling VIDEO 3.0 Standard,klingai:kling-video@3-standard,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Pricing starts at $0.084/s without audio & $0.126/s with audio. "",""examples"":[{""configuration"":""first-frame · 5s"",""price"":""$0.63"",""latencyMs"":80177,""exampleId"":""rare-seed-archive-motion-ident""},{""configuration"":""first-last-frame · 8s"",""price"":""$0.672"",""latencyMs"":77861,""exampleId"":""sea-salt-harvest-music-video""},{""configuration"":""reference-to-video"",""price"":""$0.756"",""latencyMs"":168933,""exampleId"":""museum-textile-quarantine-briefing""},{""configuration"":""text-to-video · 720p · 6s"",""price"":""$0.756"",""latencyMs"":91932,""exampleId"":""automatic-flood-barrier-product-demo""},{""configuration"":""elements · 7s"",""price"":""$0.882"",""latencyMs"":458340,""exampleId"":""airfield-wildlife-patrol-b-roll""},{""configuration"":""multi-shot · 960×960 · 12s"",""price"":""$1.01"",""latencyMs"":119794,""exampleId"":""geothermal-survey-logo-ident""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/klingai-video-3-0-standard,https://runware.ai/docs/models/klingai-video-3-0-standard/schema.json,fcc37fc74aee01236667df98037bb6bfb23008839f977903d80a96fc609b20d8
runware,HeyGen,HeyGen Video Agent,heygen:video-agent@0,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""examples"":[{""configuration"":""scripted-photo-avatar · 10s"",""price"":""$0.84"",""latencyMs"":554462,""exampleId"":""pocket-soil-sensor-explainer""},{""configuration"":""text-to-video · 15s"",""price"":""$1.13"",""latencyMs"":410146,""exampleId"":""modern-beekeeper-apparel-showcase-reel""},{""configuration"":""scripted-stock-avatar · 20s"",""price"":""$1.47"",""latencyMs"":405576,""exampleId"":""tidal-foundry-lyric-video-segment""},{""configuration"":""text-to-video · 15s"",""price"":""$1.47"",""latencyMs"":564062,""exampleId"":""river-edna-sampler-product-explainer""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/heygen-video-agent,https://runware.ai/docs/models/heygen-video-agent/schema.json,8c169014fee607e54b9d269253d31d513612069b417b72e4de81e40d78fbdd10
runware,Sourceful,Riverflow 2.0 Fast,sourceful:riverflow-2.0@fast,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":10,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""21:9"":""1512x648"",""16:9"":""1280x720"",""3:2"":""1248x832"",""4:3"":""1152x864"",""5:4"":""1120x896"",""4:5"":""896x1120"",""3:4"":""864x1152"",""2:3"":""832x1248"",""9:16"":""720x1280""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""21:9"":""3024x1296"",""16:9"":""2560x1440"",""3:2"":""2496x1664"",""4:3"":""2304x1728"",""5:4"":""2240x1792"",""4:5"":""1792x2240"",""3:4"":""1728x2304"",""2:3"":""1664x2496"",""9:16"":""1440x2560""}}},""auto"":""square""},""editing"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""21:9"":""1512x648"",""16:9"":""1280x720"",""3:2"":""1248x832"",""4:3"":""1152x864"",""5:4"":""1120x896"",""4:5"":""896x1120"",""3:4"":""864x1152"",""2:3"":""832x1248"",""9:16"":""720x1280""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""21:9"":""3024x1296"",""16:9"":""2560x1440"",""3:2"":""2496x1664"",""4:3"":""2304x1728"",""5:4"":""2240x1792"",""4:5"":""1792x2240"",""3:4"":""1728x2304"",""2:3"":""1664x2496"",""9:16"":""1440x2560""}}},""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/sourceful-riverflow-2-0-fast"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""text-to-image · 1248×832"",""price"":""$0.02"",""latencyMs"":39544,""exampleId"":""smart-apiary-monitor-lifestyle-shot""},{""configuration"":""text-to-image · 1248×832"",""price"":""$0.02"",""latencyMs"":33629,""exampleId"":""fossil-lab-landscape-expansion""},{""configuration"":""reference-to-image · 2K"",""price"":""$0.04"",""latencyMs"":93977,""exampleId"":""brutalist-museum-cafe-menu-cover""},{""configuration"":""detail-enhancement · 2K"",""price"":""$0.24"",""latencyMs"":299791,""exampleId"":""pigeon-racing-documentary-series-poster""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/sourceful-riverflow-2-0-fast,https://runware.ai/docs/models/sourceful-riverflow-2-0-fast/schema.json,7db9ae980a768cd4be256453fe18e1391c24edf6aed648a65bc25c6e6426fdf6
runware,Sourceful,Riverflow 2.0 Pro,sourceful:riverflow-2.0@pro,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":10,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""21:9"":""1512x648"",""16:9"":""1280x720"",""3:2"":""1248x832"",""4:3"":""1152x864"",""5:4"":""1120x896"",""4:5"":""896x1120"",""3:4"":""864x1152"",""2:3"":""832x1248"",""9:16"":""720x1280""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""21:9"":""3024x1296"",""16:9"":""2560x1440"",""3:2"":""2496x1664"",""4:3"":""2304x1728"",""5:4"":""2240x1792"",""4:5"":""1792x2240"",""3:4"":""1728x2304"",""2:3"":""1664x2496"",""9:16"":""1440x2560""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""21:9"":""6048x2592"",""16:9"":""5120x2880"",""3:2"":""4992x3328"",""4:3"":""4608x3456"",""5:4"":""4480x3584"",""4:5"":""3584x4480"",""3:4"":""3456x4608"",""2:3"":""3328x4992"",""9:16"":""2880x5120""}}},""auto"":""square""},""editing"":{""mode"":""table"",""tiers"":{""1K"":{""sizes"":{""1:1"":""1024x1024"",""21:9"":""1512x648"",""16:9"":""1280x720"",""3:2"":""1248x832"",""4:3"":""1152x864"",""5:4"":""1120x896"",""4:5"":""896x1120"",""3:4"":""864x1152"",""2:3"":""832x1248"",""9:16"":""720x1280""}},""2K"":{""sizes"":{""1:1"":""2048x2048"",""21:9"":""3024x1296"",""16:9"":""2560x1440"",""3:2"":""2496x1664"",""4:3"":""2304x1728"",""5:4"":""2240x1792"",""4:5"":""1792x2240"",""3:4"":""1728x2304"",""2:3"":""1664x2496"",""9:16"":""1440x2560""}},""4K"":{""sizes"":{""1:1"":""4096x4096"",""21:9"":""6048x2592"",""16:9"":""5120x2880"",""3:2"":""4992x3328"",""4:3"":""4608x3456"",""5:4"":""4480x3584"",""4:5"":""3584x4480"",""3:4"":""3456x4608"",""2:3"":""3328x4992"",""9:16"":""2880x5120""}}},""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/sourceful-riverflow-2-0-pro"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""text-to-image · 1248×832"",""price"":""$0.15"",""latencyMs"":141059,""exampleId"":""dung-beetle-navigation-illustration""},{""configuration"":""reference-to-image · 2K"",""price"":""$0.15"",""latencyMs"":69654,""exampleId"":""municipal-conspiracy-series-poster""},{""configuration"":""text-to-image · 1248×832"",""price"":""$0.15"",""latencyMs"":133624,""exampleId"":""abyssal-courier-game-key-art""},{""configuration"":""detail-enhancement · 4K"",""price"":""$0.53"",""latencyMs"":565512,""exampleId"":""apiary-sensor-lifestyle-photograph""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/sourceful-riverflow-2-0-pro,https://runware.ai/docs/models/sourceful-riverflow-2-0-pro/schema.json,ac04a3415fa615aa9395b2d2fd9862fc5238ac96a988ead93af68ecdf2ceeab6
runware,Vidu,Vidu Q3,vidu:4@1,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,audio-to-video,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,audio-to-video,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""From $0.0455 per sec"",""examples"":[{""configuration"":""first-last-frame · 540p · 8s"",""price"":""$0.234"",""latencyMs"":121288,""exampleId"":""museum-conservation-presenter-update""},{""configuration"":""text-to-video · 720p · 5s · audio"",""price"":""$0.325"",""latencyMs"":109954,""exampleId"":""avalanche-airbag-deployment-explainer""},{""configuration"":""text-to-video · 720p · 5s · audio"",""price"":""$0.325"",""latencyMs"":154718,""exampleId"":""coffee-cherry-sorter-demo""},{""configuration"":""first-frame · 720p · 6s"",""price"":""$0.39"",""latencyMs"":90522,""exampleId"":""mobile-farrier-service-reel""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/vidu-q3,https://runware.ai/docs/models/vidu-q3/schema.json,e3ca1c994aaa1dca6ba974c78f0fe9165ca3958f92a93c13271f0cd1df61555c
